,text,token
42,"    sourceFi, errS := os.Stat(sourceFilename)","['sourceFi', ',', 'errS', ':=', 'os.Stat(sourceFilename)']"
43,    image := gd.CreateFromJpeg(sourceFilename),"['image', ':=', 'gd.CreateFromJpeg(sourceFilename)']"
44,    if image == nil {,"['if', 'image', '==', 'nil', '{']"
45,"        return os.NewError(""Image could not be loaded"")","['return', 'os.NewError(""Image could not be loaded"")']"
46,    },['}']
47,"    var targetX, targetY int = 0, 0","['var', 'targetX', ',', 'targetY', 'int', '=', '0', ',', '0']"
48,    if options.KeepAspect {,"['if', 'options', '.', 'KeepAspect', '{']"
49,"        factor := math.Fmin(float64(options.SizeX)/float64(image.Sx()), float64(options.SizeY)/float64(image.Sy()))","['factor', ':=', 'math.Fmin(float64(options.SizeX)/float64(image.Sx()), float64(options.SizeY)/float64(image.Sy()))']"
50,        targetX = int(factor*float64(image.Sx())),"['targetX', '=', 'int', '(', 'factor', '*', 'float64', '(', 'image.Sx()))']"
51,        targetY = int(factor*float64(image.Sy())),"['targetY', '=', 'int', '(', 'factor', '*', 'float64', '(', 'image.Sy()))']"
52,    } else {,"['}', 'else', '{']"
53,        targetX = options.SizeX,"['targetX', '=', 'options', '.', 'SizeX']"
54,        targetY = options.SizeY,"['targetY', '=', 'options', '.', 'SizeY']"
55,    },['}']
56,"    tmpImage := gd.CreateTrueColor(targetX, targetY)","['tmpImage', ':=', 'gd.CreateTrueColor(targetX, targetY)']"
57,"    image.CopyResampled(tmpImage, 0, 0, 0, 0, tmpImage.Sx(), tmpImage.Sy(), image.Sx(), image.Sy())","['image.CopyResampled(tmpImage, 0, 0, 0, 0, tmpImage.Sx(), tmpImage.Sy(), image.Sx(), image.Sy())']"
58,    if options.Sharpen {,"['if', 'options', '.', 'Sharpen', '{']"
59,        sharpenMatrix := [3][3]float32{,"['sharpenMatrix', ':=', '[', '3', '][', '3', ']', 'float32', '{']"
60,"        {-1, -1.7, -1},","['{-', '1', ',', '-', '1', '.', '7', ',', '-', '1', '},']"
61,"        {-1.7, 20, -1.7},","['{-', '1', '.', '7', ',', '20', ',', '-', '1', '.', '7', '},']"
62,"        {-1, -1.7, -1} }","['{-', '1', ',', '-', '1', '.', '7', ',', '-', '1', '}', '}']"
63,"        tmpImage.Convolution(sharpenMatrix, 9.2, 0)","['tmpImage.Convolution(sharpenMatrix, 9.2, 0)']"
64,    },['}']
65,"    tmpImage.Jpeg(targetFilename, 90)","['tmpImage.Jpeg(targetFilename, 90)']"
66,    return nil,"['return', 'nil']"
67,},['}']
68,"

EDIT: Go-Code using resize.go (see answer)

","['EDIT:', 'Go-Code', 'using', 'resize.go', '(see', 'answer)']"
69,"func (entry *entry) GenerateThumb(options ImageType, overwrite bool) os.Error {","['func', '(', 'entry', '*', 'entry', ')', 'GenerateThumb', '(', 'options', 'ImageType', ',', 'overwrite', 'bool', ')', 'os', '.', 'Error', '{']"
70,    targetFilename := entry.Filename(imageType),"['targetFilename', ':=', 'entry.Filename(imageType)']"
71,    sourceFilename := entry.Filename(IMAGE_TYPE_FULL),"['sourceFilename', ':=', 'entry.Filename(IMAGE_TYPE_FULL)']"
72,"    targetDirname, _ := filepath.Split(targetFilename)","['targetDirname', ',', '_', ':=', 'filepath.Split(targetFilename)']"
73,"    os.MkdirAll(targetDirname, 0777)","['os.MkdirAll(targetDirname, 0777)']"
74,"    targetFi, errT := os.Stat(targetFilename)","['targetFi', ',', 'errT', ':=', 'os.Stat(targetFilename)']"
75,"    sourceFi, errS := os.Stat(sourceFilename)","['sourceFi', ',', 'errS', ':=', 'os.Stat(sourceFilename)']"
76,    if errT == nil && errS == nil {,"['if', 'errT', '==', 'nil', '&&', 'errS', '==', 'nil', '{']"
77,        if targetFi.Mtime_ns > sourceFi.Mtime_ns && !overwrite {,"['if', 'targetFi', '.', 'Mtime_ns', '>', 'sourceFi', '.', 'Mtime_ns', '&&', '!', 'overwrite', '{']"
78,"            // already up-to-date, nothing to do","['//', 'already', 'up-to-date,', 'nothing', 'to', 'do']"
79,            return nil,"['return', 'nil']"
80,        },['}']
81,    },['}']
82,"    log.Printf(""Generate(\""%v\"", %v)\n"", imageType, overwrite)","['log.Printf(""Generate(\\""%v\\"", %v)\\n"", imageType, overwrite)']"
83,"    inFile, fErr := os.Open(sourceFilename)","['inFile', ',', 'fErr', ':=', 'os.Open(sourceFilename)']"
84,    if fErr != nil {,"['if', 'fErr', '!=', 'nil', '{']"
85,        log.Fatal(fErr),['log.Fatal(fErr)']
86,    },['}']
87,    defer inFile.Close(),"['defer', 'inFile.Close()']"
88,"    img, _, err := image.Decode(inFile)","['img', ',', '_', ',', 'err', ':=', 'image.Decode(inFile)']"
89,    if err != nil {,"['if', 'err', '!=', 'nil', '{']"
90,        log.Fatal(err),['log.Fatal(err)']
91,    },['}']
92,"    var targetX, targetY int","['var', 'targetX', ',', 'targetY', 'int']"
93,    if options.KeepAspect {,"['if', 'options', '.', 'KeepAspect', '{']"
94,"        factor := math.Fmin(float64(options.SizeX)/float64(img.Bounds().Max.X), float64(options.SizeY)/float64(img.Bounds().Max.Y))","['factor', ':=', 'math.Fmin(float64(options.SizeX)/float64(img.Bounds().Max.X), float64(options.SizeY)/float64(img.Bounds().Max.Y))']"
95,        targetX = int(factor*float64(img.Bounds().Max.X)),"['targetX', '=', 'int', '(', 'factor', '*', 'float64', '(', 'img.Bounds().Max.X))']"
96,        targetY = int(factor*float64(img.Bounds().Max.Y)),"['targetY', '=', 'int', '(', 'factor', '*', 'float64', '(', 'img.Bounds().Max.Y))']"
97,    } else {,"['}', 'else', '{']"
98,        targetX = curType.SizeX,"['targetX', '=', 'curType', '.', 'SizeX']"
99,        targetY = curType.SizeY,"['targetY', '=', 'curType', '.', 'SizeY']"
100,    },['}']
101,"    newImg := resize.Resample(img, image.Rect(0, 0, img.Bounds().Max.X, img.Bounds().Max.Y), targetX, targetY)","['newImg', ':=', 'resize.Resample(img, image.Rect(0, 0, img.Bounds().Max.X, img.Bounds().Max.Y), targetX, targetY)']"
102,    var outFile *os.File,"['var', 'outFile', '*', 'os', '.', 'File']"
103,"    outFile, fErr = os.Create(targetFilename)","['outFile', ',', 'fErr', '=', 'os.Create(targetFilename)']"
104,    if fErr != nil {,"['if', 'fErr', '!=', 'nil', '{']"
105,        log.Fatal(fErr),['log.Fatal(fErr)']
106,    },['}']
107,    defer outFile.Close(),"['defer', 'outFile.Close()']"
108,"    err = jpeg.Encode(outFile, newImg, &jpeg.Options{90})","['err', '=', 'jpeg.Encode(outFile, newImg, &jpeg.Options{90})']"
109,    if err != nil {,"['if', 'err', '!=', 'nil', '{']"
110,        log.Fatal(err),['log.Fatal(err)']
111,    },['}']
112,    return nil,"['return', 'nil']"
113,},['}']
