,text,token
62,        errDecr := priKey.Decrypt([]byte(pripwd)),"['errDecr', ':=', 'priKey.Decrypt([]byte(pripwd))']"
63,        if errDecr != nil {,"['if', 'errDecr', '!=', 'nil', '{']"
64,"            fmt.Println(""Decrypting "", errDecr.Error())","['fmt.Println(""Decrypting "", errDecr.Error())']"
65,            return,['return']
66,        },['}']
67,        retEntity.PrivateKey = &priKey,"['retEntity', '.', 'PrivateKey', '=', '&', 'priKey']"
68,        priEnt = *retEntity,"['priEnt', '=', '*', 'retEntity']"
69,    },['}']
70,    return,['return']
71,},['}']
72,//Create ASscii Armor from openpgp.Entity,"['//', 'Create', 'ASscii', 'Armor', 'from', 'openpgp.Entity']"
73,func PubEntToAsciiArmor(pubEnt openpgp.Entity) (asciiEntity string) {,"['func', 'PubEntToAsciiArmor(pubEnt openpgp.Entity) (asciiEntity string)', '{']"
74,    gotWriter := bytes.NewBuffer(nil),"['go', 'tWriter', ':=', 'bytes.NewBuffer(nil)']"
75,"    wr, errEncode := armor.Encode(gotWriter, openpgp.PublicKeyType, nil)","['wr', ',', 'errEncode', ':=', 'armor.Encode(gotWriter, openpgp.PublicKeyType, nil)']"
76,    if errEncode != nil {,"['if', 'errEncode', '!=', 'nil', '{']"
77,"        fmt.Println(""Encoding Armor "", errEncode.Error())","['fmt.Println(""Encoding Armor "", errEncode.Error())']"
78,        return,['return']
79,    },['}']
80,    errSerial := pubEnt.Serialize(wr),"['errSerial', ':=', 'pubEnt.Serialize(wr)']"
81,    if errSerial != nil {,"['if', 'errSerial', '!=', 'nil', '{']"
82,"        fmt.Println(""Serializing PubKey "", errSerial.Error())","['fmt.Println(""Serializing PubKey "", errSerial.Error())']"
83,    },['}']
84,    errClosing := wr.Close(),"['errClosing', ':=', 'wr.Close()']"
85,    if errClosing != nil {,"['if', 'errClosing', '!=', 'nil', '{']"
86,"        fmt.Println(""Closing writer "", errClosing.Error())","['fmt.Println(""Closing writer "", errClosing.Error())']"
87,    },['}']
88,    asciiEntity = gotWriter.String(),"['asciiEntity', '=', 'go', 'tWriter.String()']"
89,    return,['return']
90,},['}']
